,Case ID,Activity,User ID,Start Time,End Time,playerAttribute_Completed
2546,0,start arctic-missing-whale,CunningCliff,0,1,incomplete
2547,0,start bayou-shrimp-yields,CunningCliff,0,1,incomplete
2548,0,complete bayou-shrimp-yields,CunningCliff,0,1,incomplete
2549,0,complete displaced-reef,CunningCliff,0,1,incomplete
2550,0,complete arctic-missing-whale,CunningCliff,0,1,incomplete
2551,0,start arctic-underneath,CunningCliff,0,1,incomplete
2552,0,start arctic-salmon-monitoring,CunningCliff,0,1,incomplete
2553,0,complete arctic-salmon-monitoring,CunningCliff,0,1,incomplete
2554,0,complete coral-turtle-population,CunningCliff,0,1,incomplete
2555,0,start coral-stressed,CunningCliff,0,1,incomplete
2556,0,start kelp-start-refuge,CunningCliff,0,1,incomplete
2557,0,complete kelp-start-refuge,CunningCliff,0,1,incomplete
2558,0,start kelp-mussel-fest,CunningCliff,0,1,incomplete
2559,0,complete kelp-mussel-fest,CunningCliff,0,1,incomplete
2560,0,start kelp-urchin-barren,CunningCliff,0,1,incomplete
2561,0,complete kelp-urchin-barren-viz,CunningCliff,0,1,incomplete
2562,0,start kelp-urchin-barren-predict,CunningCliff,0,1,incomplete
2563,0,complete kelp-urchin-barren-predict,CunningCliff,0,1,incomplete
2564,0,start coral-fake-fix,CunningCliff,0,1,incomplete
2565,0,complete coral-stressed,CunningCliff,0,1,incomplete
2566,0,complete arctic-underneath,CunningCliff,0,1,incomplete
2567,0,start kelp-mussel-fest-solution,CunningCliff,0,1,incomplete
2568,0,start kelp-urchin-farm,CunningCliff,0,1,incomplete
2569,0,complete kelp-urchin-farm,CunningCliff,0,1,incomplete
2570,0,start kelp-refuge-failure,CunningCliff,0,1,incomplete
2571,0,start coral-casting-shade,CunningCliff,0,1,incomplete
2572,0,start bayou-oxygen-tracking,CunningCliff,0,1,incomplete
2573,0,start arctic-disappearing-act,CunningCliff,0,1,incomplete
2574,0,start turtle-danger,CunningCliff,0,1,incomplete
2575,0,complete turtle-danger,CunningCliff,0,1,incomplete
2576,0,start turtle-danger2,CunningCliff,0,1,incomplete
2577,0,start arctic-in-Ice,CunningCliff,0,1,incomplete
2578,0,start arctic-seal-habbits,CunningCliff,0,1,incomplete
2579,0,complete arctic-seal-habitats,CunningCliff,0,1,incomplete
2580,0,start above-n-below,CunningCliff,0,1,incomplete
2581,0,complete above-n-below,CunningCliff,0,1,incomplete
2582,0,start arctic-endangered-seals,CunningCliff,0,1,incomplete
2583,0,start arctic-stationary-survival,CunningCliff,0,1,incomplete
2584,0,start boom-cause,CunningCliff,0,1,incomplete
2585,0,complete bayou-boom-cause,CunningCliff,0,1,incomplete
2586,0,start alt-energy,CunningCliff,0,1,incomplete
2587,0,start bayou-blue-waters,CunningCliff,0,1,incomplete
2588,0,start coral-ocean-plastic,CunningCliff,0,1,incomplete
2589,0,complete coral-ocean-plastics,CunningCliff,0,1,incomplete
2590,0,complete coral-fishy-bizz,CunningCliff,0,1,incomplete
2591,0,start coral-turtle-stability,CunningCliff,0,1,incomplete
2592,0,complete coral-turtle-stability,CunningCliff,0,1,incomplete
2593,0,start kelp-save-urchin-barren,CunningCliff,0,1,incomplete
2594,0,complete bayou-oxygen-tracking,CunningCliff,0,1,incomplete
2595,0,complete coral-fake-fix,CunningCliff,0,1,incomplete
2596,0,start coral-lionfish-conspiracy,CunningCliff,0,1,incomplete
2597,0,complete coral-lionfish-conspiracy,CunningCliff,0,1,incomplete
2598,0,start coral-hunting-lions,CunningCliff,0,1,incomplete
2599,0,start coral-much-algae,CunningCliff,0,1,incomplete
2600,0,complete coral-much-algae,CunningCliff,0,1,incomplete
2601,0,start coral-check-up,CunningCliff,0,1,incomplete
2602,0,complete coral-tang-checkup,CunningCliff,0,1,incomplete
2603,0,complete coral-casting-shade,CunningCliff,0,1,incomplete
2604,0,start coral-eat-seaweed,CunningCliff,0,1,incomplete
2605,0,complete kelp-musselfest-solution,CunningCliff,0,1,incomplete
2606,0,start kelp-welcome,AmbulantUnity,0,1,complete
2607,0,complete kelp-welcome,AmbulantUnity,0,1,complete
2608,0,start kelp-bull-kelp-forest,AmbulantUnity,0,1,complete
2609,0,complete kelp-bull-kelp-forest,AmbulantUnity,0,1,complete
2610,0,complete kelp-shop-welcome,AmbulantUnity,0,1,complete
2611,0,start arctic-missing-whale,AmbulantUnity,0,1,complete
2612,0,start coral-turtle-population,AmbulantUnity,0,1,complete
2613,0,complete coral-turtle-population,AmbulantUnity,0,1,complete
2614,0,start bayou-displaced-reef,AmbulantUnity,0,1,complete
2615,0,complete displaced-reef,AmbulantUnity,0,1,complete
2616,0,start bayou-shrimp-yields,AmbulantUnity,0,1,complete
2617,0,complete bayou-shrimp-yields,AmbulantUnity,0,1,complete
2618,0,complete arctic-missing-whale,AmbulantUnity,0,1,complete
2619,0,start arctic-salmon-monitoring,AmbulantUnity,0,1,complete
2620,0,start kelp-energy,AmbulantUnity,0,1,complete
2621,0,complete kelp-energy,AmbulantUnity,0,1,complete
2622,0,start kelp-urchin-barren,AmbulantUnity,0,1,complete
2623,0,complete kelp-urchin-barren-viz,AmbulantUnity,0,1,complete
2624,0,start kelp-start-refuge,AmbulantUnity,0,1,complete
2625,0,complete kelp-start-refuge,AmbulantUnity,0,1,complete
2626,0,start kelp-mussel-fest,AmbulantUnity,0,1,complete
2627,0,complete kelp-mussel-fest,AmbulantUnity,0,1,complete
2628,0,complete arctic-missing-whale,AmbulantUnity,0,1,complete
2629,0,complete arctic-salmon-monitoring,AmbulantUnity,0,1,complete
2630,0,start arctic-underneath,AmbulantUnity,0,1,complete
2631,0,start coral-fake-fix,AmbulantUnity,0,1,complete
2632,0,complete coral-fake-fix,AmbulantUnity,0,1,complete
2633,0,start coral-lionfish-conspiracy,AmbulantUnity,0,1,complete
2634,0,complete coral-lionfish-conspiracy,AmbulantUnity,0,1,complete
2635,0,start coral-stressed,AmbulantUnity,0,1,complete
2636,0,complete coral-stressed,AmbulantUnity,0,1,complete
2637,0,start coral-hunting-lions,AmbulantUnity,0,1,complete
2638,0,start coral-turtle-stability,AmbulantUnity,0,1,complete
2639,0,complete arctic-underneath,AmbulantUnity,0,1,complete
2640,0,start arctic-in-Ice,AmbulantUnity,0,1,complete
2641,0,complete arctic-in-ice,AmbulantUnity,0,1,complete
2642,0,start arctic-picky-eaters,AmbulantUnity,0,1,complete
2643,0,complete arctic-picky-eaters,AmbulantUnity,0,1,complete
2644,0,start arctic-seal-habbits,AmbulantUnity,0,1,complete
2645,0,complete arctic-seal-habitats,AmbulantUnity,0,1,complete
2646,0,start arctic-salmon-competition,AmbulantUnity,0,1,complete
2647,0,start arctic-stationary-survival,AmbulantUnity,0,1,complete
2648,0,complete arctic-stationary-survival,AmbulantUnity,0,1,complete
2649,0,start arctic-isolated-instnace,AmbulantUnity,0,1,complete
2650,0,start kelp-urchin-farm,AmbulantUnity,0,1,complete
2651,0,complete kelp-urchin-farm,AmbulantUnity,0,1,complete
2652,0,start bayou-blue-waters,AmbulantUnity,0,1,complete
2653,0,start kelp-refuge-failure,AmbulantUnity,0,1,complete
2654,0,complete kelp-refuge-failure,AmbulantUnity,0,1,complete
2655,0,start kelp-mussel-fest-solution,AmbulantUnity,0,1,complete
2656,0,complete kelp-musselfest-solution,AmbulantUnity,0,1,complete
2657,0,start kelp-refuge-failure-simulation,AmbulantUnity,0,1,complete
2658,0,complete kelp-refuge-failure-simulation,AmbulantUnity,0,1,complete
2659,0,start kelp-urchin-barren-predict,AmbulantUnity,0,1,complete
2660,0,complete kelp-urchin-barren-predict,AmbulantUnity,0,1,complete
2661,0,start kelp-save-urchin-barren,AmbulantUnity,0,1,complete
2662,0,complete kelp-save-urchin-barren,AmbulantUnity,0,1,complete
2663,0,start boom-cause,AmbulantUnity,0,1,complete
2664,0,complete bayou-boom-cause,AmbulantUnity,0,1,complete
2665,0,start alt-energy,AmbulantUnity,0,1,complete
2666,0,complete bayou-alt-energy,AmbulantUnity,0,1,complete
2667,0,start bayou-methanogen,AmbulantUnity,0,1,complete
2668,0,complete bayou-methanogen,AmbulantUnity,0,1,complete
2669,0,start turtle-danger,AmbulantUnity,0,1,complete
2670,0,complete turtle-danger,AmbulantUnity,0,1,complete
2671,0,start bayou-oxygen-tracking,AmbulantUnity,0,1,complete
2672,0,complete bayou-oxygen-tracking,AmbulantUnity,0,1,complete
2673,0,start turtle-danger2,AmbulantUnity,0,1,complete
2674,0,complete turtle-danger2,AmbulantUnity,0,1,complete
2675,0,start hide-n-seek,AmbulantUnity,0,1,complete
2676,0,complete bayou-hide-n-seek,AmbulantUnity,0,1,complete
2677,0,start reef-decision,AmbulantUnity,0,1,complete
2678,0,complete bayou-reef-decision,AmbulantUnity,0,1,complete
2679,0,start above-n-below,AmbulantUnity,0,1,complete
2680,0,complete above-n-below,AmbulantUnity,0,1,complete
2681,0,start arctic-endangered-seals,AmbulantUnity,0,1,complete
2682,0,complete arctic-endangered-seals,AmbulantUnity,0,1,complete
2683,0,start arctic-disappearing-act,AmbulantUnity,0,1,complete
2684,0,complete arctic-disappearing-act,AmbulantUnity,0,1,complete
2685,0,start arctic-time-of-death,AmbulantUnity,0,1,complete
2686,0,complete final-final,AmbulantUnity,0,1,complete
2687,0,start kelp-welcome,RoaringLeaf,0,1,incomplete
2688,0,complete kelp-welcome,RoaringLeaf,0,1,incomplete
2689,0,start kelp-bull-kelp-forest,RoaringLeaf,0,1,incomplete
2690,0,complete kelp-bull-kelp-forest,RoaringLeaf,0,1,incomplete
2691,0,complete kelp-shop-welcome,RoaringLeaf,0,1,incomplete
2692,0,start arctic-missing-whale,RoaringLeaf,0,1,incomplete
2693,0,start arctic-salmon-monitoring,RoaringLeaf,0,1,incomplete
2694,0,complete arctic-salmon-monitoring,RoaringLeaf,0,1,incomplete
2695,0,start bayou-shrimp-yields,RoaringLeaf,0,1,incomplete
2696,0,complete bayou-shrimp-yields,RoaringLeaf,0,1,incomplete
2697,0,start bayou-displaced-reef,RoaringLeaf,0,1,incomplete
2698,0,complete displaced-reef,RoaringLeaf,0,1,incomplete
2699,0,complete arctic-missing-whale,RoaringLeaf,0,1,incomplete
2700,0,start kelp-energy,RoaringLeaf,0,1,incomplete
2701,0,complete kelp-energy,RoaringLeaf,0,1,incomplete
2702,0,start coral-turtle-population,RoaringLeaf,0,1,incomplete
2703,0,complete coral-turtle-population,RoaringLeaf,0,1,incomplete
2704,0,start coral-fake-fix,RoaringLeaf,0,1,incomplete
2705,0,complete coral-fake-fix,RoaringLeaf,0,1,incomplete
2706,0,start coral-lionfish-conspiracy,RoaringLeaf,0,1,incomplete
2707,0,complete coral-lionfish-conspiracy,RoaringLeaf,0,1,incomplete
2708,0,start coral-stressed,RoaringLeaf,0,1,incomplete
2709,0,complete coral-stressed,RoaringLeaf,0,1,incomplete
2710,0,start kelp-mussel-fest,RoaringLeaf,0,1,incomplete
2711,0,complete kelp-mussel-fest,RoaringLeaf,0,1,incomplete
2712,0,start kelp-start-refuge,RoaringLeaf,0,1,incomplete
2713,0,complete kelp-start-refuge,RoaringLeaf,0,1,incomplete
2714,0,start kelp-urchin-barren,RoaringLeaf,0,1,incomplete
2715,0,complete kelp-urchin-barren-viz,RoaringLeaf,0,1,incomplete
2716,0,start arctic-disappearing-act,RoaringLeaf,0,1,incomplete
2717,0,complete arctic-disappearing-act,RoaringLeaf,0,1,incomplete
2718,0,start arctic-cause-of-death,RoaringLeaf,0,1,incomplete
2719,0,complete arctic-cause-of-death,RoaringLeaf,0,1,incomplete
2720,0,start arctic-underneath,RoaringLeaf,0,1,incomplete
2721,0,complete arctic-underneath,RoaringLeaf,0,1,incomplete
2722,0,start arctic-stationary-survival,RoaringLeaf,0,1,incomplete
2723,0,complete arctic-stationary-survival,RoaringLeaf,0,1,incomplete
2724,0,start arctic-time-of-death,RoaringLeaf,0,1,incomplete
2725,0,complete arctic-time-of-death,RoaringLeaf,0,1,incomplete
2726,0,start arctic-seal-habbits,RoaringLeaf,0,1,incomplete
2727,0,complete arctic-seal-habitats,RoaringLeaf,0,1,incomplete
2728,0,start kelp-refuge-failure,RoaringLeaf,0,1,incomplete
2729,0,complete kelp-refuge-failure,RoaringLeaf,0,1,incomplete
2730,0,start above-n-below,RoaringLeaf,0,1,incomplete
2731,0,complete above-n-below,RoaringLeaf,0,1,incomplete
2732,0,start arctic-endangered-seals,RoaringLeaf,0,1,incomplete
2733,0,start coral-much-algae,RoaringLeaf,0,1,incomplete
2734,0,complete coral-much-algae,RoaringLeaf,0,1,incomplete
2735,0,start kelp-refuge-failure-simulation,RoaringLeaf,0,1,incomplete
2736,0,complete kelp-refuge-failure-simulation,RoaringLeaf,0,1,incomplete
2737,0,start kelp-urchin-barren-predict,RoaringLeaf,0,1,incomplete
2738,0,complete kelp-urchin-barren-predict,RoaringLeaf,0,1,incomplete
2739,0,start kelp-save-urchin-barren,RoaringLeaf,0,1,incomplete
2740,0,complete kelp-save-urchin-barren,RoaringLeaf,0,1,incomplete
2741,0,start kelp-urchin-farm,RoaringLeaf,0,1,incomplete
2742,0,complete kelp-urchin-farm,RoaringLeaf,0,1,incomplete
2743,0,complete arctic-endangered-seals,RoaringLeaf,0,1,incomplete
2744,0,start arctic-in-Ice,RoaringLeaf,0,1,incomplete
2745,0,complete arctic-in-ice,RoaringLeaf,0,1,incomplete
2746,0,start arctic-picky-eaters,RoaringLeaf,0,1,incomplete
2747,0,complete arctic-picky-eaters,RoaringLeaf,0,1,incomplete
2748,0,start arctic-isolated-instnace,RoaringLeaf,0,1,incomplete
2749,0,complete arctic-isolated-instance,RoaringLeaf,0,1,incomplete
2750,0,start arctic-salmon-competition,RoaringLeaf,0,1,incomplete
2751,0,complete arctic-salmon-competition,RoaringLeaf,0,1,incomplete
2752,0,start boom-cause,RoaringLeaf,0,1,incomplete
2753,0,complete bayou-boom-cause,RoaringLeaf,0,1,incomplete
2754,0,start alt-energy,RoaringLeaf,0,1,incomplete
2755,0,complete bayou-alt-energy,RoaringLeaf,0,1,incomplete
2756,0,start bayou-methanogen,RoaringLeaf,0,1,incomplete
2757,0,complete bayou-methanogen,RoaringLeaf,0,1,incomplete
2758,0,start bayou-blue-waters,RoaringLeaf,0,1,incomplete
2759,0,complete bayou-blue-waters,RoaringLeaf,0,1,incomplete
2760,0,start kelp-mussel-fest-solution,RoaringLeaf,0,1,incomplete
2761,0,complete kelp-musselfest-solution,RoaringLeaf,0,1,incomplete
2762,0,start coral-turtle-stability,RoaringLeaf,0,1,incomplete
2763,0,complete coral-turtle-stability,RoaringLeaf,0,1,incomplete
2764,0,start kelp-welcome,TribalPhoto,0,1,incomplete
2765,0,complete kelp-welcome,TribalPhoto,0,1,incomplete
2766,0,start kelp-bull-kelp-forest,TribalPhoto,0,1,incomplete
2767,0,complete kelp-bull-kelp-forest,TribalPhoto,0,1,incomplete
2768,0,complete kelp-shop-welcome,TribalPhoto,0,1,incomplete
2769,0,start kelp-energy,TribalPhoto,0,1,incomplete
2770,0,complete kelp-energy,TribalPhoto,0,1,incomplete
2771,0,start bayou-displaced-reef,TribalPhoto,0,1,incomplete
2772,0,complete displaced-reef,TribalPhoto,0,1,incomplete
2773,0,start bayou-shrimp-yields,TribalPhoto,0,1,incomplete
2774,0,complete bayou-shrimp-yields,TribalPhoto,0,1,incomplete
2775,0,start coral-turtle-population,TribalPhoto,0,1,incomplete
2776,0,complete coral-turtle-population,TribalPhoto,0,1,incomplete
2777,0,start arctic-missing-whale,TribalPhoto,0,1,incomplete
2778,0,complete arctic-missing-whale,TribalPhoto,0,1,incomplete
2779,0,start arctic-salmon-monitoring,TribalPhoto,0,1,incomplete
2780,0,complete arctic-salmon-monitoring,TribalPhoto,0,1,incomplete
2781,0,start coral-fake-fix,TribalPhoto,0,1,incomplete
2782,0,complete coral-fake-fix,TribalPhoto,0,1,incomplete
2783,0,start coral-lionfish-conspiracy,TribalPhoto,0,1,incomplete
2784,0,complete coral-lionfish-conspiracy,TribalPhoto,0,1,incomplete
2785,0,start kelp-urchin-barren,TribalPhoto,0,1,incomplete
2786,0,complete kelp-urchin-barren-viz,TribalPhoto,0,1,incomplete
2787,0,start coral-stressed,TribalPhoto,0,1,incomplete
2788,0,complete coral-stressed,TribalPhoto,0,1,incomplete
2789,0,start kelp-mussel-fest,TribalPhoto,0,1,incomplete
2790,0,complete kelp-mussel-fest,TribalPhoto,0,1,incomplete
2791,0,start kelp-start-refuge,TribalPhoto,0,1,incomplete
2792,0,complete kelp-start-refuge,TribalPhoto,0,1,incomplete
2793,0,start kelp-urchin-barren-predict,TribalPhoto,0,1,incomplete
2794,0,complete kelp-urchin-barren-predict,TribalPhoto,0,1,incomplete
2795,0,start kelp-mussel-fest-solution,TribalPhoto,0,1,incomplete
2796,0,complete kelp-musselfest-solution,TribalPhoto,0,1,incomplete
2797,0,start kelp-refuge-failure,TribalPhoto,0,1,incomplete
2798,0,start bayou-blue-waters,TribalPhoto,0,1,incomplete
2799,0,complete bayou-blue-waters,TribalPhoto,0,1,incomplete
2800,0,start bayou-dirty-detritus,TribalPhoto,0,1,incomplete
2801,0,complete bayou-dirty-detritus,TribalPhoto,0,1,incomplete
2802,0,start turtle-danger,TribalPhoto,0,1,incomplete
2803,0,complete turtle-danger,TribalPhoto,0,1,incomplete
2804,0,start bayou-oxygen-tracking,TribalPhoto,0,1,incomplete
2805,0,complete bayou-oxygen-tracking,TribalPhoto,0,1,incomplete
2806,0,start bayou-shrimp-tastrophe,TribalPhoto,0,1,incomplete
2807,0,complete bayou-shrimp-tastrophe,TribalPhoto,0,1,incomplete
2808,0,start turtle-danger2,TribalPhoto,0,1,incomplete
2809,0,complete turtle-danger2,TribalPhoto,0,1,incomplete
2810,0,start hide-n-seek,TribalPhoto,0,1,incomplete
2811,0,complete bayou-hide-n-seek,TribalPhoto,0,1,incomplete
2812,0,start reef-decision,TribalPhoto,0,1,incomplete
2813,0,complete bayou-reef-decision,TribalPhoto,0,1,incomplete
2814,0,complete kelp-refuge-failure,TribalPhoto,0,1,incomplete
2815,0,start kelp-refuge-failure-simulation,TribalPhoto,0,1,incomplete
2816,0,complete kelp-refuge-failure-simulation,TribalPhoto,0,1,incomplete
2817,0,start kelp-save-urchin-barren,TribalPhoto,0,1,incomplete
2818,0,complete kelp-save-urchin-barren,TribalPhoto,0,1,incomplete
2819,0,start kelp-urchin-farm,TribalPhoto,0,1,incomplete
2820,0,complete kelp-urchin-farm,TribalPhoto,0,1,incomplete
2821,0,start arctic-disappearing-act,TribalPhoto,0,1,incomplete
2822,0,complete arctic-disappearing-act,TribalPhoto,0,1,incomplete
2823,0,start arctic-cause-of-death,TribalPhoto,0,1,incomplete
2824,0,complete arctic-cause-of-death,TribalPhoto,0,1,incomplete
2825,0,start arctic-in-Ice,TribalPhoto,0,1,incomplete
2826,0,complete arctic-in-ice,TribalPhoto,0,1,incomplete
2827,0,start arctic-picky-eaters,TribalPhoto,0,1,incomplete
2828,0,complete arctic-picky-eaters,TribalPhoto,0,1,incomplete
2829,0,start arctic-salmon-competition,TribalPhoto,0,1,incomplete
2830,0,complete arctic-salmon-competition,TribalPhoto,0,1,incomplete
2831,0,start arctic-time-of-death,TribalPhoto,0,1,incomplete
2832,0,complete arctic-time-of-death,TribalPhoto,0,1,incomplete
2833,0,start arctic-underneath,TribalPhoto,0,1,incomplete
2834,0,complete arctic-underneath,TribalPhoto,0,1,incomplete
2835,0,start arctic-stationary-survival,TribalPhoto,0,1,incomplete
2836,0,complete arctic-stationary-survival,TribalPhoto,0,1,incomplete
2837,0,start arctic-isolated-instnace,TribalPhoto,0,1,incomplete
2838,0,complete arctic-isolated-instance,TribalPhoto,0,1,incomplete
2839,0,start coral-casting-shade,TribalPhoto,0,1,incomplete
2840,0,complete coral-casting-shade,TribalPhoto,0,1,incomplete
2841,0,start coral-eat-seaweed,TribalPhoto,0,1,incomplete
2842,0,complete coral-eat-seaweed,TribalPhoto,0,1,incomplete
2843,0,start coral-fishy-bizz,TribalPhoto,0,1,incomplete
2844,0,complete coral-fishy-bizz,TribalPhoto,0,1,incomplete
2845,0,start coral-hunting-lions,TribalPhoto,0,1,incomplete
2846,0,complete coral-hunting-lions,TribalPhoto,0,1,incomplete
2847,0,start coral-much-algae,TribalPhoto,0,1,incomplete
2848,0,complete coral-much-algae,TribalPhoto,0,1,incomplete
2849,0,start coral-ocean-plastic,TribalPhoto,0,1,incomplete
2850,0,complete coral-ocean-plastics,TribalPhoto,0,1,incomplete
2851,0,start coral-check-up,TribalPhoto,0,1,incomplete
2852,0,complete coral-tang-checkup,TribalPhoto,0,1,incomplete
2853,0,start arctic-seal-habbits,TribalPhoto,0,1,incomplete
2854,0,complete arctic-seal-habitats,TribalPhoto,0,1,incomplete
2855,0,start above-n-below,TribalPhoto,0,1,incomplete
2856,0,complete above-n-below,TribalPhoto,0,1,incomplete
2857,0,start kelp-welcome,EventualSole,0,1,complete
2858,0,complete kelp-welcome,EventualSole,0,1,complete
2859,0,start kelp-bull-kelp-forest,EventualSole,0,1,complete
2860,0,complete kelp-bull-kelp-forest,EventualSole,0,1,complete
2861,0,complete kelp-shop-welcome,EventualSole,0,1,complete
2862,0,start bayou-displaced-reef,EventualSole,0,1,complete
2863,0,complete displaced-reef,EventualSole,0,1,complete
2864,0,start bayou-shrimp-yields,EventualSole,0,1,complete
2865,0,complete bayou-shrimp-yields,EventualSole,0,1,complete
2866,0,start coral-turtle-population,EventualSole,0,1,complete
2867,0,complete coral-turtle-population,EventualSole,0,1,complete
2868,0,start coral-fake-fix,EventualSole,0,1,complete
2869,0,complete coral-fake-fix,EventualSole,0,1,complete
2870,0,start coral-lionfish-conspiracy,EventualSole,0,1,complete
2871,0,complete coral-lionfish-conspiracy,EventualSole,0,1,complete
2872,0,start arctic-missing-whale,EventualSole,0,1,complete
2873,0,complete arctic-missing-whale,EventualSole,0,1,complete
2874,0,start arctic-salmon-monitoring,EventualSole,0,1,complete
2875,0,complete arctic-salmon-monitoring,EventualSole,0,1,complete
2876,0,start arctic-underneath,EventualSole,0,1,complete
2877,0,complete arctic-underneath,EventualSole,0,1,complete
2878,0,start arctic-stationary-survival,EventualSole,0,1,complete
2879,0,complete kelp-start-refuge,EventualSole,0,1,complete
2880,0,start kelp-urchin-barren,EventualSole,0,1,complete
2881,0,complete kelp-urchin-barren-viz,EventualSole,0,1,complete
2882,0,start kelp-urchin-barren-predict,EventualSole,0,1,complete
2883,0,complete kelp-urchin-barren-predict,EventualSole,0,1,complete
2884,0,start kelp-urchin-farm,EventualSole,0,1,complete
2885,0,complete kelp-urchin-farm,EventualSole,0,1,complete
2886,0,start kelp-mussel-fest-solution,EventualSole,0,1,complete
2887,0,complete kelp-musselfest-solution,EventualSole,0,1,complete
2888,0,start kelp-refuge-failure,EventualSole,0,1,complete
2889,0,complete kelp-refuge-failure,EventualSole,0,1,complete
2890,0,start kelp-refuge-failure-simulation,EventualSole,0,1,complete
2891,0,complete kelp-refuge-failure-simulation,EventualSole,0,1,complete
2892,0,start kelp-save-urchin-barren,EventualSole,0,1,complete
2893,0,complete kelp-save-urchin-barren,EventualSole,0,1,complete
2894,0,start arctic-disappearing-act,EventualSole,0,1,complete
2895,0,complete arctic-disappearing-act,EventualSole,0,1,complete
2896,0,start arctic-cause-of-death,EventualSole,0,1,complete
2897,0,complete arctic-cause-of-death,EventualSole,0,1,complete
2898,0,start arctic-seal-habbits,EventualSole,0,1,complete
2899,0,complete arctic-seal-habitats,EventualSole,0,1,complete
2900,0,start bayou-blue-waters,EventualSole,0,1,complete
2901,0,complete bayou-blue-waters,EventualSole,0,1,complete
2902,0,start boom-cause,EventualSole,0,1,complete
2903,0,complete bayou-boom-cause,EventualSole,0,1,complete
2904,0,start alt-energy,EventualSole,0,1,complete
2905,0,complete bayou-alt-energy,EventualSole,0,1,complete
2906,0,start bayou-dirty-detritus,EventualSole,0,1,complete
2907,0,complete bayou-dirty-detritus,EventualSole,0,1,complete
2908,0,start bayou-methanogen,EventualSole,0,1,complete
2909,0,complete bayou-methanogen,EventualSole,0,1,complete
2910,0,start bayou-oxygen-tracking,EventualSole,0,1,complete
2911,0,complete bayou-oxygen-tracking,EventualSole,0,1,complete
2912,0,start bayou-shrimp-tastrophe,EventualSole,0,1,complete
2913,0,complete bayou-shrimp-tastrophe,EventualSole,0,1,complete
2914,0,start turtle-danger,EventualSole,0,1,complete
2915,0,complete turtle-danger,EventualSole,0,1,complete
2916,0,start turtle-danger2,EventualSole,0,1,complete
2917,0,complete turtle-danger2,EventualSole,0,1,complete
2918,0,start hide-n-seek,EventualSole,0,1,complete
2919,0,complete bayou-hide-n-seek,EventualSole,0,1,complete
2920,0,start reef-decision,EventualSole,0,1,complete
2921,0,complete bayou-reef-decision,EventualSole,0,1,complete
2922,0,complete final-final,EventualSole,0,1,complete
2923,0,start coral-fishy-bizz,EventualSole,0,1,complete
2924,0,complete coral-fishy-bizz,EventualSole,0,1,complete
2925,0,start coral-hunting-lions,EventualSole,0,1,complete
2926,0,start kelp-welcome,BurningDome,0,1,complete
2927,0,complete kelp-welcome,BurningDome,0,1,complete
2928,0,start kelp-bull-kelp-forest,BurningDome,0,1,complete
2929,0,complete kelp-bull-kelp-forest,BurningDome,0,1,complete
2930,0,complete kelp-shop-welcome,BurningDome,0,1,complete
2931,0,start coral-turtle-population,BurningDome,0,1,complete
2932,0,complete coral-turtle-population,BurningDome,0,1,complete
2933,0,start coral-turtle-population,BurningDome,0,1,complete
2934,0,complete coral-turtle-population,BurningDome,0,1,complete
2935,0,start kelp-energy,BurningDome,0,1,complete
2936,0,complete kelp-energy,BurningDome,0,1,complete
2937,0,start bayou-displaced-reef,BurningDome,0,1,complete
2938,0,complete displaced-reef,BurningDome,0,1,complete
2939,0,start bayou-shrimp-yields,BurningDome,0,1,complete
2940,0,complete bayou-shrimp-yields,BurningDome,0,1,complete
2941,0,start coral-fake-fix,BurningDome,0,1,complete
2942,0,complete coral-fake-fix,BurningDome,0,1,complete
2943,0,start coral-stressed,BurningDome,0,1,complete
2944,0,complete coral-stressed,BurningDome,0,1,complete
2945,0,start coral-lionfish-conspiracy,BurningDome,0,1,complete
2946,0,complete coral-lionfish-conspiracy,BurningDome,0,1,complete
2947,0,start kelp-mussel-fest,BurningDome,0,1,complete
2948,0,complete kelp-mussel-fest,BurningDome,0,1,complete
2949,0,start kelp-start-refuge,BurningDome,0,1,complete
2950,0,complete kelp-start-refuge,BurningDome,0,1,complete
2951,0,start kelp-urchin-barren,BurningDome,0,1,complete
2952,0,complete kelp-urchin-barren-viz,BurningDome,0,1,complete
2953,0,start kelp-urchin-barren-predict,BurningDome,0,1,complete
2954,0,complete kelp-urchin-barren-predict,BurningDome,0,1,complete
2955,0,start arctic-salmon-monitoring,BurningDome,0,1,complete
2956,0,complete arctic-salmon-monitoring,BurningDome,0,1,complete
2957,0,start arctic-missing-whale,BurningDome,0,1,complete
2958,0,complete arctic-missing-whale,BurningDome,0,1,complete
2959,0,start arctic-underneath,BurningDome,0,1,complete
2960,0,complete arctic-underneath,BurningDome,0,1,complete
2961,0,start arctic-in-Ice,BurningDome,0,1,complete
2962,0,complete arctic-in-ice,BurningDome,0,1,complete
2963,0,start arctic-stationary-survival,BurningDome,0,1,complete
2964,0,complete arctic-stationary-survival,BurningDome,0,1,complete
2965,0,start arctic-disappearing-act,BurningDome,0,1,complete
2966,0,complete arctic-disappearing-act,BurningDome,0,1,complete
2967,0,start arctic-seal-habbits,BurningDome,0,1,complete
2968,0,complete arctic-seal-habitats,BurningDome,0,1,complete
2969,0,start kelp-save-urchin-barren,BurningDome,0,1,complete
2970,0,complete kelp-save-urchin-barren,BurningDome,0,1,complete
2971,0,start kelp-refuge-failure,BurningDome,0,1,complete
